ID;SoortMisdrijf;WijkenEnBuurten;Perioden;GeregistreerdeMisdrijven_1;Gemeentenaam_2;SoortRegio_3
104233;0.0.0 ;BU19630500;2024JJ00;70;                              ;        
104246;0.0.0 ;BU19630599;2024JJ00;11;                              ;        
104272;0.0.0 ;BU19630600;2024JJ00;144;                              ;        
104285;0.0.0 ;BU19630650;2024JJ00;7;                              ;        
104298;0.0.0 ;BU19630699;2024JJ00;29;                              ;        
104324;0.0.0 ;BU19630700;2024JJ00;120;                              ;        
104337;0.0.0 ;BU19630750;2024JJ00;19;                              ;        
104350;0.0.0 ;BU19630799;2024JJ00;64;                              ;        
104376;0.0.0 ;BU19630800;2024JJ00;68;                              ;        
104389;0.0.0 ;BU19630899;2024JJ00;26;                              ;        
104415;0.0.0 ;BU19630900;2024JJ00;216;                              ;        
104428;0.0.0 ;BU19630950;2024JJ00;12;                              ;        
104441;0.0.0 ;BU19630999;2024JJ00;139;                              ;        
104467;0.0.0 ;BU19631000;2024JJ00;57;                              ;        
104480;0.0.0 ;BU19631099;2024JJ00;15;                              ;        
104506;0.0.0 ;BU19631100;2024JJ00;21;                              ;        
104519;0.0.0 ;BU19631199;2024JJ00;8;                              ;        
104545;0.0.0 ;BU19631200;2024JJ00;20;                              ;        
104558;0.0.0 ;BU19631299;2024JJ00;4;                              ;        
104584;0.0.0 ;BU19631300;2024JJ00;59;                              ;        
104597;0.0.0 ;BU19631399;2024JJ00;4;                              ;        
104636;0.0.0 ;BU17350000;2024JJ00;149;                              ;        
104649;0.0.0 ;BU17350001;2024JJ00;28;                              ;        
104662;0.0.0 ;BU17350002;2024JJ00;5;                              ;        
104675;0.0.0 ;BU17350003;2024JJ00;22;                              ;        
104688;0.0.0 ;BU17350004;2024JJ00;16;                              ;        
104701;0.0.0 ;BU17350005;2024JJ00;21;                              ;        
104714;0.0.0 ;BU17350006;2024JJ00;11;                              ;        
104727;0.0.0 ;BU17350007;2024JJ00;7;                              ;        
104740;0.0.0 ;BU17350008;2024JJ00;3;                              ;        
104753;0.0.0 ;BU17350009;2024JJ00;1;                              ;        
104779;0.0.0 ;BU17350100;2024JJ00;12;                              ;        
104792;0.0.0 ;BU17350101;2024JJ00;26;                              ;        
104805;0.0.0 ;BU17350102;2024JJ00;8;                              ;        
104818;0.0.0 ;BU17350109;2024JJ00;38;                              ;        
104844;0.0.0 ;BU17350200;2024JJ00;62;                              ;        
104857;0.0.0 ;BU17350206;2024JJ00;10;                              ;        
104870;0.0.0 ;BU17350207;2024JJ00;14;                              ;        
104883;0.0.0 ;BU17350208;2024JJ00;10;                              ;        
104896;0.0.0 ;BU17350209;2024JJ00;64;                              ;        
104922;0.0.0 ;BU17350309;2024JJ00;3;                              ;        
104948;0.0.0 ;BU17350407;2024JJ00;7;                              ;        
104961;0.0.0 ;BU17350408;2024JJ00;5;                              ;        
104974;0.0.0 ;BU17350409;2024JJ00;2;                              ;        
105000;0.0.0 ;BU17350500;2024JJ00;14;                              ;        
105013;0.0.0 ;BU17350501;2024JJ00;7;                              ;        
105026;0.0.0 ;BU17350508;2024JJ00;2;                              ;        
105039;0.0.0 ;BU17350509;2024JJ00;19;                              ;        
105065;0.0.0 ;BU17350600;2024JJ00;26;                              ;        
105078;0.0.0 ;BU17350601;2024JJ00;7;                              ;        
105091;0.0.0 ;BU17350602;2024JJ00;5;                              ;        
105104;0.0.0 ;BU17350603;2024JJ00;12;                              ;        
105117;0.0.0 ;BU17350604;2024JJ00;19;                              ;        
105130;0.0.0 ;BU17350605;2024JJ00;20;                              ;        
105143;0.0.0 ;BU17350606;2024JJ00;18;                              ;        
105156;0.0.0 ;BU17350607;2024JJ00;10;                              ;        
105169;0.0.0 ;BU17350608;2024JJ00;9;                              ;        
105182;0.0.0 ;BU17350609;2024JJ00;25;                              ;        
105208;0.0.0 ;BU17350700;2024JJ00;10;                              ;        
105221;0.0.0 ;BU17350709;2024JJ00;14;                              ;        
105247;0.0.0 ;BU17350800;2024JJ00;25;                              ;        
105260;0.0.0 ;BU17350805;2024JJ00;15;                              ;        
105273;0.0.0 ;BU17350806;2024JJ00;6;                              ;        
105286;0.0.0 ;BU17350807;2024JJ00;10;                              ;        
105299;0.0.0 ;BU17350808;2024JJ00;7;                              ;        
105312;0.0.0 ;BU17350809;2024JJ00;5;                              ;        
105338;0.0.0 ;BU17350900;2024JJ00;20;                              ;        
105351;0.0.0 ;BU17350908;2024JJ00;11;                              ;        
105364;0.0.0 ;BU17350909;2024JJ00;16;                              ;        
105403;0.0.0 ;BU19660101;2024JJ00;7;                              ;        
105416;0.0.0 ;BU19660102;2024JJ00;25;                              ;        
105429;0.0.0 ;BU19660103;2024JJ00;36;                              ;        
105442;0.0.0 ;BU19660104;2024JJ00;24;                              ;        
105455;0.0.0 ;BU19660105;2024JJ00;0;                              ;        
105468;0.0.0 ;BU19660106;2024JJ00;6;                              ;        
105494;0.0.0 ;BU19660201;2024JJ00;27;                              ;        
105507;0.0.0 ;BU19660202;2024JJ00;27;                              ;        
105520;0.0.0 ;BU19660203;2024JJ00;16;                              ;        
105533;0.0.0 ;BU19660204;2024JJ00;0;                              ;        
105546;0.0.0 ;BU19660205;2024JJ00;2;                              ;        
105559;0.0.0 ;BU19660206;2024JJ00;1;                              ;        
105572;0.0.0 ;BU19660207;2024JJ00;0;                              ;        
105598;0.0.0 ;BU19660301;2024JJ00;3;                              ;        
105611;0.0.0 ;BU19660302;2024JJ00;1;                              ;        
105624;0.0.0 ;BU19660303;2024JJ00;6;                              ;        
105637;0.0.0 ;BU19660304;2024JJ00;4;                              ;        
105650;0.0.0 ;BU19660305;2024JJ00;0;                              ;        
105676;0.0.0 ;BU19660401;2024JJ00;8;                              ;        
105689;0.0.0 ;BU19660402;2024JJ00;1;                              ;        
105702;0.0.0 ;BU19660403;2024JJ00;17;                              ;        
105715;0.0.0 ;BU19660404;2024JJ00;5;                              ;        
105741;0.0.0 ;BU19660501;2024JJ00;4;                              ;        
105754;0.0.0 ;BU19660502;2024JJ00;14;                              ;        
105767;0.0.0 ;BU19660503;2024JJ00;12;                              ;        
105793;0.0.0 ;BU19660601;2024JJ00;22;                              ;        
105806;0.0.0 ;BU19660602;2024JJ00;55;                              ;        
105819;0.0.0 ;BU19660603;2024JJ00;30;                              ;        
105832;0.0.0 ;BU19660604;2024JJ00;16;                              ;        
105845;0.0.0 ;BU19660605;2024JJ00;17;                              ;        
105858;0.0.0 ;BU19660606;2024JJ00;52;                              ;        
105884;0.0.0 ;BU19660701;2024JJ00;11;                              ;        
105897;0.0.0 ;BU19660702;2024JJ00;32;                              ;        
105910;0.0.0 ;BU19660703;2024JJ00;1;                              ;        
105923;0.0.0 ;BU19660704;2024JJ00;6;                              ;        
105949;0.0.0 ;BU19660801;2024JJ00;13;                              ;        
105962;0.0.0 ;BU19660802;2024JJ00;28;                              ;        
105975;0.0.0 ;BU19660803;2024JJ00;14;                              ;        
105988;0.0.0 ;BU19660804;2024JJ00;0;                              ;        
106001;0.0.0 ;BU19660805;2024JJ00;32;                              ;        
106014;0.0.0 ;BU19660806;2024JJ00;16;                              ;        
106027;0.0.0 ;BU19660807;2024JJ00;25;                              ;        
106040;0.0.0 ;BU19660808;2024JJ00;25;                              ;        
106053;0.0.0 ;BU19660809;2024JJ00;38;                              ;        
106066;0.0.0 ;BU19660810;2024JJ00;11;                              ;        
106092;0.0.0 ;BU19660901;2024JJ00;4;                              ;        
106105;0.0.0 ;BU19660902;2024JJ00;60;                              ;        
106131;0.0.0 ;BU19661001;2024JJ00;17;                              ;        
106144;0.0.0 ;BU19661002;2024JJ00;5;                              ;        
106157;0.0.0 ;BU19661003;2024JJ00;13;                              ;        
106183;0.0.0 ;BU19661101;2024JJ00;7;                              ;        
106196;0.0.0 ;BU19661102;2024JJ00;21;                              ;        
106222;0.0.0 ;BU19661201;2024JJ00;17;                              ;        
106235;0.0.0 ;BU19661202;2024JJ00;12;                              ;        
106248;0.0.0 ;BU19661203;2024JJ00;36;                              ;        
106261;0.0.0 ;BU19661204;2024JJ00;90;                              ;        
106274;0.0.0 ;BU19661205;2024JJ00;42;                              ;        
106300;0.0.0 ;BU19661301;2024JJ00;17;                              ;        
106313;0.0.0 ;BU19661302;2024JJ00;10;                              ;        
106326;0.0.0 ;BU19661303;2024JJ00;62;                              ;        
106339;0.0.0 ;BU19661304;2024JJ00;13;                              ;        
106352;0.0.0 ;BU19661305;2024JJ00;2;                              ;        
106378;0.0.0 ;BU19661401;2024JJ00;11;                              ;        
106417;0.0.0 ;BU19110101;2024JJ00;84;                              ;        
106430;0.0.0 ;BU19110102;2024JJ00;73;                              ;        
106443;0.0.0 ;BU19110103;2024JJ00;5;                              ;        
106456;0.0.0 ;BU19110104;2024JJ00;6;                              ;        
106469;0.0.0 ;BU19110105;2024JJ00;12;                              ;        
106482;0.0.0 ;BU19110106;2024JJ00;19;                              ;        
106495;0.0.0 ;BU19110107;2024JJ00;6;                              ;        
106508;0.0.0 ;BU19110108;2024JJ00;11;                              ;        
106521;0.0.0 ;BU19110180;2024JJ00;8;                              ;        
106534;0.0.0 ;BU19110190;2024JJ00;17;                              ;        
106547;0.0.0 ;BU19110191;2024JJ00;5;                              ;        
106573;0.0.0 ;BU19110201;2024JJ00;29;                              ;        
106586;0.0.0 ;BU19110202;2024JJ00;2;                              ;        
106599;0.0.0 ;BU19110290;2024JJ00;20;                              ;        
106625;0.0.0 ;BU19110301;2024JJ00;23;                              ;        
106638;0.0.0 ;BU19110302;2024JJ00;1;                              ;        
106651;0.0.0 ;BU19110390;2024JJ00;5;                              ;        
106677;0.0.0 ;BU19110401;2024JJ00;16;                              ;        
106690;0.0.0 ;BU19110402;2024JJ00;4;                              ;        
106703;0.0.0 ;BU19110490;2024JJ00;4;                              ;        
106729;0.0.0 ;BU19110501;2024JJ00;39;                              ;        
